"mlbam_id","year","Change","Fourseam","Slider","Curve","Sinker","Split","Cutter","Knuckler","Slow.Curve","Screwball"
453580,2012,26,NA,71,NA,219,NA,NA,NA,NA,NA
453580,2011,6,NA,59,NA,175,NA,NA,NA,NA,NA
453580,2010,4,NA,5,NA,16,NA,NA,NA,NA,NA
473879,2015,186,220,51,NA,612,NA,62,NA,NA,NA
473879,2014,41,178,91,NA,357,NA,NA,NA,NA,NA
473879,2013,14,21,11,NA,123,NA,NA,NA,NA,NA
473879,2012,3,6,NA,3,30,NA,NA,NA,NA,NA
543125,2014,3,17,NA,6,NA,NA,NA,NA,NA,NA
543125,2013,8,51,NA,27,NA,NA,NA,NA,NA,NA
543125,2012,4,15,NA,7,NA,NA,NA,NA,NA,NA
543125,2011,4,33,NA,11,NA,NA,NA,NA,NA,NA
239795,2013,23,25,NA,44,127,NA,121,NA,NA,NA
239795,2012,64,34,NA,78,440,NA,372,NA,NA,NA
239795,2011,99,98,NA,133,319,NA,562,NA,NA,NA
239795,2010,183,79,NA,141,472,NA,399,NA,NA,NA
572827,2014,6,2,7,NA,25,NA,NA,NA,NA,NA
572827,2013,37,150,111,NA,94,NA,NA,NA,NA,NA
445197,2015,NA,572,353,3,20,NA,NA,NA,NA,NA
445197,2014,NA,535,407,13,21,NA,NA,NA,NA,NA
445197,2013,NA,714,410,29,13,NA,NA,NA,NA,NA
445197,2012,5,474,255,86,64,NA,NA,NA,NA,NA
445197,2011,6,765,294,NA,60,NA,NA,NA,NA,NA
445197,2010,7,259,128,NA,NA,NA,NA,NA,NA,NA
276055,2014,NA,4,4,NA,14,NA,NA,NA,NA,NA
430597,2011,45,452,244,NA,22,NA,NA,NA,NA,NA
623430,2015,24,136,89,NA,NA,NA,NA,NA,NA,NA
435043,2015,96,95,159,218,458,NA,NA,NA,NA,NA
435043,2014,23,52,178,286,422,NA,26,NA,NA,NA
435043,2013,66,54,71,93,247,NA,6,NA,NA,NA
435043,2012,34,39,19,29,95,NA,NA,NA,NA,NA
435043,2011,230,324,NA,111,404,NA,144,NA,NA,NA
435043,2010,355,640,234,485,916,NA,NA,NA,NA,NA
608648,2015,23,350,NA,360,167,NA,5,NA,NA,NA
488846,2015,118,194,171,57,208,NA,NA,NA,NA,NA
488846,2014,79,207,232,49,306,NA,NA,NA,NA,NA
488846,2013,84,203,293,49,351,NA,NA,NA,NA,NA
488846,2012,153,375,409,154,603,NA,NA,NA,NA,NA
488846,2011,346,658,408,241,998,NA,NA,NA,NA,NA
488846,2010,302,441,384,92,704,NA,NA,NA,NA,NA
407113,2010,28,110,194,152,121,NA,NA,NA,NA,NA
543118,2015,NA,122,6,NA,NA,159,NA,NA,NA,NA
543118,2010,NA,15,19,NA,11,6,NA,NA,NA,NA
275933,2014,6,35,100,143,401,NA,NA,NA,NA,NA
275933,2013,NA,1,12,115,609,NA,NA,NA,NA,NA
275933,2012,NA,NA,NA,128,576,NA,NA,NA,NA,NA
275933,2011,NA,NA,NA,165,622,NA,NA,NA,NA,NA
275933,2010,NA,78,62,161,632,NA,NA,NA,NA,NA
445153,2014,41,145,172,31,132,NA,NA,NA,NA,NA
445153,2013,80,165,184,31,107,NA,NA,NA,NA,NA
445153,2012,15,112,116,45,56,NA,NA,NA,NA,NA
467094,2015,163,452,NA,161,243,NA,232,NA,NA,NA
467094,2014,224,556,NA,138,231,NA,211,NA,NA,NA
467094,2013,407,1469,NA,412,409,NA,242,NA,NA,NA
467094,2012,422,1213,NA,461,604,NA,162,NA,NA,NA
467094,2011,17,78,NA,28,38,NA,14,NA,NA,NA
467094,2010,19,217,NA,48,89,NA,49,NA,NA,NA
136734,2013,NA,115,15,12,NA,NA,NA,NA,NA,NA
136734,2012,NA,797,116,77,NA,NA,NA,NA,NA,NA
136734,2011,NA,800,140,49,NA,NA,NA,NA,NA,NA
136734,2010,NA,932,125,84,NA,NA,NA,NA,NA,NA
448281,2015,15,230,9,NA,NA,NA,NA,NA,NA,NA
448281,2014,9,832,110,NA,NA,NA,NA,NA,NA,NA
448281,2013,34,973,NA,93,NA,NA,NA,NA,NA,NA
448281,2012,32,725,13,62,NA,NA,NA,NA,NA,NA
407791,2010,79,246,NA,NA,6,NA,259,NA,NA,NA
523848,2015,1,56,15,NA,NA,NA,NA,NA,NA,NA
523848,2014,6,88,36,NA,NA,NA,NA,NA,NA,NA
523848,2013,5,115,28,NA,NA,NA,NA,NA,NA,NA
503569,2013,NA,33,12,NA,30,NA,NA,NA,NA,NA
503569,2012,6,126,102,NA,457,NA,2,NA,NA,NA
503569,2011,NA,8,3,NA,9,NA,NA,NA,NA,NA
457422,2012,26,NA,227,NA,380,NA,NA,NA,NA,NA
457422,2011,6,NA,140,NA,300,NA,NA,NA,NA,NA
457422,2010,NA,NA,4,NA,7,NA,NA,NA,NA,NA
442707,2011,NA,9,NA,3,NA,NA,47,NA,NA,NA
518617,2015,54,NA,274,NA,818,NA,NA,NA,NA,NA
518617,2014,5,NA,379,NA,929,NA,NA,NA,NA,NA
518617,2013,44,NA,132,NA,453,NA,NA,NA,NA,NA
518617,2012,24,NA,140,NA,358,NA,NA,NA,NA,NA
518617,2011,5,NA,4,NA,32,NA,NA,NA,NA,NA
518617,2010,NA,NA,14,NA,61,NA,NA,NA,NA,NA
505447,2012,6,38,47,NA,40,NA,NA,NA,NA,NA
505447,2011,10,33,42,NA,39,NA,NA,NA,NA,NA
471822,2015,72,517,205,NA,205,NA,11,NA,NA,NA
471822,2014,53,251,191,NA,124,NA,NA,NA,NA,NA
435080,2011,2,21,NA,NA,NA,NA,6,NA,NA,NA
435080,2010,89,359,32,15,1,NA,93,NA,NA,NA
539438,2013,249,1203,NA,514,224,NA,NA,NA,NA,NA
539438,2012,277,1498,NA,734,1,NA,NA,NA,NA,NA
539438,2011,87,362,NA,172,NA,NA,NA,NA,NA,NA
446321,2015,122,431,NA,150,457,NA,NA,NA,NA,NA
446321,2014,43,418,NA,99,446,3,NA,NA,NA,NA
446321,2013,44,460,NA,99,556,NA,NA,NA,NA,NA
446321,2012,183,1028,NA,334,1105,NA,NA,NA,NA,NA
446321,2011,132,280,NA,125,437,NA,NA,NA,NA,NA
446321,2010,86,187,NA,89,131,NA,NA,NA,NA,NA
113296,2010,40,154,155,19,319,NA,NA,NA,NA,NA
628333,2015,203,697,NA,201,639,NA,168,NA,161,NA
628333,2014,164,214,50,152,472,NA,341,NA,135,NA
543101,2015,212,932,665,182,779,NA,NA,NA,NA,NA
543101,2014,34,343,159,NA,76,NA,NA,NA,NA,NA
518614,2014,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
456121,2015,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
572810,2014,30,76,54,NA,2,NA,NA,NA,NA,NA
133225,2013,NA,1452,839,NA,43,537,161,NA,NA,NA
133225,2012,NA,489,810,NA,727,359,360,NA,NA,NA
133225,2011,3,568,1093,1,1435,374,4,NA,NA,NA
133225,2010,NA,932,1325,NA,1106,386,NA,NA,NA,NA
451585,2014,8,NA,6,NA,17,NA,17,NA,NA,NA
451585,2012,5,NA,4,NA,7,NA,2,NA,NA,NA
451585,2011,6,4,92,NA,222,NA,110,NA,NA,NA
451585,2010,35,81,124,1,183,NA,235,NA,NA,NA
517414,2015,253,430,300,10,235,NA,NA,NA,NA,NA
517414,2014,312,807,143,98,149,NA,NA,NA,NA,NA
517414,2013,515,231,NA,160,1067,NA,NA,NA,NA,NA
517414,2012,326,536,NA,217,523,NA,NA,NA,NA,NA
517414,2011,140,214,14,56,193,NA,NA,NA,NA,NA
434668,2011,6,35,NA,6,NA,NA,NA,NA,NA,NA
434668,2010,173,629,NA,119,NA,NA,NA,NA,NA,NA
503438,2012,1,7,4,NA,NA,NA,NA,NA,NA,NA
503438,2011,12,81,14,NA,NA,NA,NA,NA,NA,NA
503438,2010,NA,10,6,NA,4,NA,NA,NA,NA,NA
447755,2015,NA,321,58,NA,NA,163,NA,NA,NA,NA
447755,2014,NA,310,56,NA,NA,111,NA,NA,NA,NA
447755,2013,NA,703,119,NA,NA,185,NA,NA,NA,NA
447755,2012,NA,729,43,NA,1,433,NA,NA,NA,NA
447755,2011,NA,81,5,NA,NA,19,NA,NA,NA,NA
491688,2012,2,135,74,NA,150,NA,NA,NA,NA,NA
491688,2011,6,115,160,NA,627,NA,NA,NA,NA,NA
491688,2010,24,NA,8,NA,117,NA,NA,NA,NA,NA
594798,2015,433,1533,525,360,538,NA,NA,NA,NA,NA
594798,2014,265,992,370,220,376,NA,NA,NA,NA,NA
465679,2015,24,205,NA,138,NA,NA,NA,NA,NA,NA
465679,2014,102,1116,NA,485,1,NA,NA,NA,NA,NA
465679,2013,208,1150,NA,541,NA,NA,NA,NA,NA,NA
465679,2012,186,711,NA,436,NA,NA,NA,NA,NA,NA
465679,2011,31,110,NA,39,NA,NA,NA,NA,NA,NA
465679,2010,13,64,NA,23,NA,NA,NA,NA,NA,NA
543094,2015,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
453301,2013,33,178,42,25,23,NA,NA,NA,NA,NA
453301,2012,139,551,277,231,271,NA,1,NA,NA,NA
453301,2011,12,16,NA,16,32,NA,21,NA,NA,NA
517059,2015,14,32,NA,20,NA,NA,NA,NA,NA,NA
517059,2014,3,19,NA,4,NA,NA,NA,NA,NA,NA
517059,2013,5,27,NA,12,NA,NA,NA,NA,NA,NA
517059,2012,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
501745,2013,6,16,5,NA,NA,NA,NA,NA,NA,NA
501745,2012,5,84,15,NA,NA,NA,NA,NA,NA,NA
501745,2011,18,415,196,NA,NA,NA,NA,NA,NA,NA
593582,2015,10,46,4,14,NA,NA,NA,NA,NA,NA
501529,2014,22,80,36,NA,NA,NA,NA,NA,NA,NA
501529,2013,14,111,51,NA,NA,NA,NA,NA,NA,NA
473265,2013,NA,53,113,NA,97,53,NA,NA,NA,NA
545001,2014,71,56,198,77,184,NA,NA,NA,NA,NA
545001,2013,55,59,70,54,35,NA,NA,NA,NA,NA
451773,2014,4,29,NA,5,NA,NA,NA,NA,NA,NA
451773,2013,85,931,31,138,NA,NA,NA,NA,NA,NA
451773,2012,2,73,3,18,NA,NA,NA,NA,NA,NA
451773,2011,1,82,46,NA,NA,NA,NA,NA,NA,NA
448842,2012,4,21,NA,NA,NA,NA,NA,NA,NA,NA
448842,2011,66,151,NA,16,NA,NA,NA,NA,NA,NA
518603,2015,143,658,445,4,164,NA,NA,NA,NA,NA
518603,2014,38,162,359,NA,253,NA,1,NA,NA,NA
518603,2013,16,258,304,NA,227,NA,18,NA,NA,NA
518603,2012,13,78,50,NA,40,NA,NA,NA,NA,NA
518603,2011,NA,31,20,NA,3,NA,NA,NA,NA,NA
518603,2010,NA,1,3,NA,NA,NA,NA,NA,NA,NA
451584,2015,1,601,NA,214,3,NA,340,NA,NA,NA
451584,2014,6,900,2,276,14,NA,299,NA,NA,NA
451584,2013,73,1196,NA,555,285,NA,494,NA,NA,NA
451584,2012,36,689,NA,251,118,NA,136,NA,NA,NA
451584,2011,50,1666,326,485,450,NA,NA,NA,NA,NA
451584,2010,61,1731,273,442,355,NA,NA,NA,NA,NA
477195,2015,NA,5,5,NA,16,NA,NA,NA,NA,NA
150277,2011,112,267,NA,134,2,NA,347,NA,NA,NA
150277,2010,83,244,NA,151,36,NA,331,NA,NA,NA
448801,2012,NA,22,NA,NA,NA,1,NA,NA,NA,NA
434678,2015,2,26,NA,3,NA,NA,7,NA,NA,NA
434678,2011,199,415,NA,231,286,NA,264,NA,NA,NA
434678,2010,565,1440,NA,399,88,NA,815,NA,NA,NA
592244,2014,71,111,81,25,103,NA,NA,NA,NA,NA
592244,2012,13,51,8,7,NA,NA,NA,NA,NA,NA
433579,2015,843,1040,NA,360,251,NA,417,NA,NA,NA
433579,2014,941,1150,NA,292,350,NA,625,NA,NA,NA
433579,2013,572,802,NA,225,220,NA,382,NA,NA,NA
433579,2012,159,334,NA,48,77,NA,212,NA,NA,NA
433579,2011,520,1309,NA,128,3,NA,752,NA,NA,NA
433579,2010,609,1856,NA,149,3,NA,828,NA,NA,NA
457935,2014,11,NA,NA,60,148,NA,NA,NA,NA,NA
457935,2013,2,NA,NA,28,53,NA,NA,NA,NA,NA
457935,2011,17,NA,NA,15,84,NA,NA,NA,NA,NA
457935,2010,43,NA,NA,88,345,NA,NA,NA,NA,NA
430664,2011,NA,9,6,NA,6,NA,NA,NA,NA,NA
430664,2010,1,51,140,NA,33,NA,NA,NA,NA,NA
594792,2015,12,287,208,NA,89,NA,NA,NA,NA,NA
594792,2014,23,88,36,NA,59,NA,NA,NA,NA,NA
456501,2015,565,1169,349,120,717,NA,723,NA,NA,NA
456501,2014,559,1023,424,104,728,NA,850,NA,2,NA
456501,2013,179,233,141,6,233,NA,215,NA,NA,NA
456501,2012,623,968,525,266,892,NA,158,NA,NA,NA
456501,2011,213,588,354,306,679,NA,289,NA,NA,NA
456501,2010,313,1086,665,NA,619,NA,492,NA,NA,NA
150212,2011,1,13,2,NA,NA,NA,NA,NA,NA,NA
462480,2013,44,286,65,NA,NA,NA,NA,NA,NA,NA
462480,2012,64,650,282,NA,NA,NA,NA,NA,NA,NA
462480,2011,1,15,2,NA,NA,NA,NA,NA,NA,NA
407297,2012,66,199,123,NA,83,NA,213,NA,NA,NA
407297,2011,72,302,184,NA,87,NA,274,NA,NA,NA
407297,2010,29,70,23,NA,9,NA,66,NA,NA,NA
453273,2011,1,10,28,NA,170,NA,NA,NA,NA,NA
518582,2012,39,148,NA,54,NA,NA,NA,NA,NA,NA
518582,2011,6,51,NA,18,NA,NA,NA,NA,NA,NA
641490,2015,12,204,64,NA,NA,NA,NA,NA,NA,NA
641490,2014,28,319,139,NA,NA,NA,NA,NA,NA,NA
457751,2014,2,25,4,2,NA,NA,NA,NA,NA,NA
457751,2012,NA,83,30,32,NA,NA,NA,NA,NA,NA
457751,2011,NA,42,17,10,NA,NA,NA,NA,NA,NA
572788,2015,153,330,111,67,54,NA,NA,NA,NA,NA
572788,2013,NA,83,55,1,NA,NA,NA,NA,NA,NA
450864,2011,8,138,6,63,NA,NA,NA,NA,NA,NA
450864,2010,6,221,7,133,NA,NA,NA,NA,NA,NA
430884,2013,NA,316,207,107,NA,38,NA,NA,NA,NA
430884,2012,NA,426,316,54,NA,63,NA,NA,NA,NA
430884,2011,NA,468,547,29,NA,98,NA,NA,NA,NA
430884,2010,NA,409,502,104,53,33,NA,NA,NA,NA
543056,2015,10,122,NA,49,NA,NA,82,NA,NA,NA
543056,2014,3,32,22,19,NA,NA,NA,NA,NA,NA
425840,2015,5,484,83,NA,72,NA,388,NA,NA,NA
425840,2014,15,565,115,NA,35,NA,419,NA,NA,NA
425840,2013,4,575,52,NA,22,NA,373,NA,NA,NA
425840,2012,10,33,13,NA,8,NA,14,NA,NA,NA
571584,2015,NA,74,96,8,NA,NA,NA,NA,NA,NA
571584,2014,NA,26,12,NA,NA,NA,NA,NA,NA,NA
543054,2015,71,NA,NA,213,11,NA,871,NA,NA,NA
543054,2014,125,70,5,747,43,NA,1945,NA,NA,NA
543054,2013,77,NA,NA,225,10,NA,710,NA,NA,NA
543054,2012,1,25,NA,5,NA,NA,NA,NA,NA,NA
543054,2011,1,4,NA,1,4,NA,NA,NA,NA,NA
451135,2011,NA,109,5,39,87,NA,NA,NA,NA,NA
451135,2010,4,92,13,10,24,NA,NA,NA,NA,NA
429781,2015,71,111,NA,12,60,NA,119,NA,48,NA
429781,2014,351,408,19,235,523,NA,787,NA,184,NA
429781,2013,387,526,NA,391,575,NA,1021,NA,NA,NA
429781,2012,287,615,NA,305,593,NA,690,NA,NA,NA
429781,2011,180,640,NA,287,598,NA,647,NA,NA,NA
429781,2010,248,599,NA,279,638,NA,782,NA,NA,NA
607405,2015,NA,13,9,NA,NA,NA,NA,NA,NA,NA
607405,2013,NA,29,17,NA,NA,NA,NA,NA,NA,NA
433578,2011,13,30,NA,69,34,NA,186,NA,NA,NA
433578,2010,29,69,NA,233,101,NA,609,NA,NA,NA
449170,2015,NA,144,69,NA,NA,NA,NA,NA,NA,NA
449170,2014,NA,108,41,NA,NA,NA,NA,NA,NA,NA
449170,2011,6,18,4,NA,NA,NA,NA,NA,NA,NA
150188,2012,178,165,195,43,148,NA,NA,NA,NA,NA
150188,2011,204,260,325,107,183,NA,NA,NA,NA,NA
150188,2010,88,617,337,1,226,NA,NA,NA,NA,NA
430101,2013,5,13,2,NA,NA,NA,NA,NA,NA,NA
430101,2010,24,227,41,NA,NA,NA,NA,NA,NA,NA
542289,2014,33,144,100,NA,74,NA,NA,NA,NA,NA
542289,2012,6,16,5,NA,2,NA,NA,NA,NA,NA
571577,2015,23,3,44,16,162,NA,2,NA,NA,NA
608641,2015,107,223,41,95,7,NA,NA,NA,NA,NA
475857,2015,18,99,41,NA,28,NA,NA,NA,NA,NA
475857,2014,67,355,195,NA,127,NA,NA,NA,NA,NA
475857,2013,83,603,287,NA,215,NA,NA,NA,NA,NA
475857,2012,38,464,334,NA,382,NA,NA,NA,NA,NA
475857,2011,26,104,29,NA,3,NA,NA,NA,NA,NA
346871,2012,6,27,NA,95,988,NA,233,NA,NA,NA
346871,2011,3,140,NA,192,904,NA,219,NA,NA,NA
346871,2010,3,253,NA,147,1348,NA,199,NA,NA,NA
425747,2014,NA,15,31,NA,34,19,NA,NA,NA,NA
425747,2013,NA,12,43,NA,43,16,NA,NA,NA,NA
425747,2012,NA,53,69,NA,53,34,NA,NA,NA,NA
425747,2011,NA,42,76,NA,101,27,NA,NA,NA,NA
425747,2010,NA,143,321,NA,388,105,NA,NA,NA,NA
542266,2015,60,348,NA,85,4,NA,NA,NA,NA,NA
542266,2014,45,304,NA,59,23,NA,NA,NA,NA,NA
542266,2013,4,34,NA,10,1,NA,NA,NA,NA,NA
543045,2015,203,641,157,NA,NA,NA,NA,NA,NA,NA
430638,2012,12,75,46,NA,NA,NA,NA,NA,NA,NA
430638,2010,21,92,43,NA,NA,NA,NA,NA,NA,NA
112526,2015,193,783,246,NA,1480,NA,25,NA,NA,NA
112526,2014,170,899,354,NA,1573,NA,12,NA,NA,NA
112526,2013,154,915,280,NA,1611,NA,11,NA,NA,NA
112526,2012,78,561,139,NA,1269,NA,1,NA,NA,NA
112526,2011,106,965,324,NA,1087,NA,34,NA,NA,NA
400125,2010,23,324,59,NA,NA,NA,NA,NA,NA,NA
517008,2015,214,909,NA,157,NA,NA,385,NA,NA,NA
517008,2014,51,222,34,14,6,NA,58,NA,NA,NA
517008,2013,68,137,NA,NA,14,NA,46,NA,NA,NA
518567,2015,539,NA,NA,94,NA,NA,1262,NA,NA,NA
518567,2014,634,NA,NA,186,NA,NA,1931,NA,NA,NA
518567,2013,398,NA,NA,42,NA,NA,1085,NA,NA,NA
518567,2012,377,NA,NA,84,NA,NA,1128,NA,NA,NA
518567,2011,668,NA,NA,142,NA,NA,1725,NA,NA,NA
518567,2010,23,NA,NA,5,NA,NA,57,NA,NA,NA
488786,2015,NA,22,15,NA,1,NA,NA,NA,NA,NA
488786,2014,1,263,268,NA,158,NA,NA,NA,NA,NA
488786,2013,2,225,254,NA,89,NA,NA,NA,NA,NA
488786,2012,49,606,421,NA,8,NA,NA,NA,NA,NA
488786,2011,43,540,469,NA,NA,NA,NA,NA,NA,NA
488787,2014,1,121,68,NA,41,NA,NA,NA,NA,NA
488787,2013,2,6,7,NA,1,NA,NA,NA,NA,NA
488787,2012,45,81,21,130,178,NA,4,NA,NA,NA
488787,2011,238,156,193,203,717,NA,10,NA,NA,NA
488787,2010,153,71,46,118,496,NA,13,NA,NA,NA
543037,2015,122,1648,682,253,522,NA,NA,NA,NA,NA
543037,2014,110,1179,300,321,282,NA,NA,NA,NA,NA
543037,2013,142,710,294,235,501,NA,NA,NA,NA,NA
543037,2012,4,4,7,NA,6,NA,NA,NA,NA,NA
543037,2011,6,12,3,3,5,NA,NA,NA,NA,NA
595918,2015,29,103,12,8,NA,NA,NA,NA,NA,NA
595918,2013,3,7,NA,NA,NA,NA,NA,NA,NA,NA
457435,2015,13,74,NA,31,59,NA,53,NA,NA,NA
457435,2014,135,327,3,176,270,NA,32,NA,NA,NA
457435,2013,102,242,NA,153,111,NA,NA,NA,NA,NA
457435,2012,115,303,NA,390,274,NA,NA,NA,NA,NA
457435,2011,257,457,NA,447,529,NA,NA,NA,NA,NA
457435,2010,155,342,NA,257,292,NA,3,NA,NA,NA
445193,2013,NA,261,NA,5,NA,51,NA,NA,NA,NA
445193,2012,NA,107,16,5,NA,3,NA,NA,NA,NA
445193,2010,NA,87,1,3,2,6,NA,NA,NA,NA
543031,2014,2,13,NA,1,4,NA,9,NA,NA,NA
543031,2013,106,332,NA,116,153,NA,350,NA,NA,NA
543031,2012,41,179,NA,59,91,NA,158,NA,NA,NA
543031,2011,2,7,NA,3,1,NA,4,NA,NA,NA
461325,2015,504,590,101,17,NA,93,NA,NA,NA,NA
461325,2014,405,575,NA,86,3,116,NA,NA,NA,NA
461325,2013,336,702,NA,74,NA,9,59,NA,NA,NA
461325,2012,475,699,NA,26,NA,NA,139,NA,NA,NA
461325,2011,370,784,NA,85,NA,NA,109,NA,NA,NA
461325,2010,355,846,NA,136,NA,NA,218,NA,NA,NA
521055,2014,58,361,132,NA,5,NA,NA,NA,NA,NA
521055,2013,5,24,20,NA,10,NA,NA,NA,NA,NA
521055,2012,3,92,59,NA,18,NA,NA,NA,NA,NA
521055,2011,12,63,28,NA,NA,NA,NA,NA,NA,NA
521055,2010,5,91,NA,23,NA,NA,NA,NA,NA,NA
518560,2014,79,250,5,74,NA,NA,NA,NA,NA,NA
518560,2013,176,793,NA,195,NA,NA,NA,NA,NA,NA
592222,2015,47,NA,44,NA,82,NA,65,NA,NA,NA
592222,2014,42,NA,60,NA,106,NA,NA,NA,NA,NA
503483,2013,NA,13,4,1,16,2,NA,NA,NA,NA
502011,2014,79,116,85,NA,76,NA,NA,NA,NA,NA
502011,2013,149,280,221,NA,175,NA,NA,NA,NA,NA
502011,2011,7,7,5,NA,14,NA,NA,NA,NA,NA
518553,2015,NA,NA,NA,382,525,13,NA,NA,NA,NA
518553,2014,NA,136,NA,542,444,6,NA,NA,NA,NA
518553,2013,11,66,NA,403,598,23,NA,NA,NA,NA
518553,2012,59,107,NA,375,553,NA,NA,NA,NA,NA
518553,2011,49,99,NA,203,519,NA,NA,NA,NA,NA
518553,2010,8,38,NA,78,78,NA,NA,NA,NA,NA
571561,2015,12,560,79,NA,NA,NA,NA,NA,NA,NA
571561,2014,141,812,139,1,14,NA,NA,NA,NA,NA
571561,2013,126,1492,105,100,NA,NA,7,NA,NA,NA
571561,2012,4,103,7,NA,NA,NA,NA,NA,NA,NA
425562,2012,12,100,NA,77,27,NA,1,NA,NA,NA
543023,2014,1,4,13,NA,127,NA,26,NA,NA,NA
543023,2013,1,NA,5,NA,40,NA,9,NA,NA,NA
543023,2012,3,1,16,NA,51,NA,2,NA,NA,NA
543023,2011,3,NA,9,NA,36,NA,NA,NA,NA,NA
329092,2015,NA,NA,155,NA,248,NA,NA,NA,NA,NA
329092,2014,NA,NA,180,NA,435,NA,NA,NA,NA,NA
329092,2013,2,NA,158,NA,360,NA,NA,NA,NA,NA
329092,2012,NA,NA,207,NA,435,NA,NA,NA,NA,NA
329092,2011,NA,1,153,NA,246,NA,NA,NA,NA,NA
329092,2010,13,13,218,NA,455,NA,NA,NA,NA,NA
453889,2012,1,9,2,NA,NA,NA,NA,NA,NA,NA
453889,2010,10,29,16,NA,24,NA,NA,NA,NA,NA
612672,2015,NA,1575,524,248,348,313,NA,NA,NA,NA
612672,2014,NA,1622,481,213,432,355,NA,NA,NA,NA
612672,2013,NA,1239,257,177,242,260,NA,NA,NA,NA
612672,2012,NA,1910,494,193,211,441,NA,NA,NA,NA
136600,2015,16,1,NA,12,51,NA,39,NA,NA,NA
136600,2014,202,56,NA,149,394,NA,348,NA,NA,NA
136600,2013,240,NA,NA,371,908,NA,512,NA,NA,NA
136600,2012,498,969,1,441,444,NA,996,NA,NA,NA
136600,2011,448,753,NA,307,459,NA,761,NA,NA,NA
136600,2010,369,563,NA,272,725,NA,520,NA,NA,NA
445926,2015,462,364,154,140,552,NA,888,NA,NA,NA
445926,2014,420,121,NA,345,628,NA,939,NA,NA,NA
445926,2013,81,104,3,171,180,NA,397,NA,NA,NA
445926,2012,40,142,21,57,95,NA,113,NA,NA,NA
445926,2011,14,69,54,7,38,NA,NA,NA,NA,NA
445926,2010,191,543,195,35,56,NA,NA,NA,NA,NA
543022,2014,4,124,48,18,204,NA,NA,NA,NA,NA
543022,2013,75,573,234,224,788,NA,NA,NA,NA,NA
543022,2012,73,317,146,134,602,NA,NA,NA,NA,NA
543022,2011,167,628,34,434,1207,NA,NA,NA,NA,NA
502087,2015,8,NA,32,NA,52,NA,NA,NA,NA,NA
502087,2014,12,NA,145,NA,218,NA,NA,NA,NA,NA
502087,2013,NA,NA,142,NA,205,NA,NA,NA,NA,NA
488776,2013,4,15,3,NA,NA,NA,NA,NA,NA,NA
488776,2012,72,67,58,NA,NA,NA,NA,NA,NA,NA
488776,2011,2,9,2,2,NA,NA,NA,NA,NA,NA
547973,2015,89,870,190,NA,NA,NA,NA,NA,NA,NA
547973,2014,70,662,232,NA,3,NA,NA,NA,NA,NA
547973,2013,NA,954,163,NA,NA,1,NA,NA,NA,NA
547973,2012,NA,1202,168,NA,NA,NA,NA,NA,NA,NA
547973,2011,NA,740,137,NA,NA,NA,NA,NA,NA,NA
547973,2010,1,196,57,NA,NA,NA,NA,NA,NA,NA
605177,2015,17,467,321,NA,348,NA,NA,NA,NA,NA
605177,2014,34,176,47,NA,NA,NA,NA,NA,NA,NA
605177,2013,3,17,8,NA,NA,NA,NA,NA,NA,NA
468504,2015,35,76,100,19,113,NA,83,NA,NA,NA
468504,2014,126,317,223,95,259,NA,NA,NA,NA,NA
468504,2013,263,1011,722,107,844,NA,NA,NA,NA,NA
468504,2012,173,570,269,56,205,NA,NA,NA,NA,NA
468504,2011,328,1141,643,289,734,NA,NA,NA,NA,NA
468504,2010,289,1024,503,180,348,NA,NA,NA,NA,NA
407860,2011,5,13,NA,1,3,NA,4,NA,NA,NA
407860,2010,72,234,NA,57,117,NA,210,NA,NA,NA
458584,2015,NA,46,NA,383,NA,NA,305,NA,NA,NA
458584,2014,2,10,NA,36,8,NA,56,NA,NA,NA
458584,2013,13,25,NA,101,114,NA,39,NA,NA,NA
458584,2012,15,60,NA,238,182,NA,59,NA,NA,NA
458584,2011,4,7,NA,15,10,NA,NA,NA,NA,NA
446399,2015,48,225,NA,345,102,NA,118,NA,NA,NA
446399,2014,55,187,NA,375,105,NA,137,NA,NA,NA
446399,2013,60,226,NA,301,136,NA,206,NA,NA,NA
446399,2012,138,337,55,230,116,NA,145,NA,NA,NA
446399,2011,379,706,412,114,295,NA,5,NA,NA,NA
446399,2010,605,1007,397,160,347,NA,182,NA,NA,NA
501563,2015,1,102,82,NA,NA,NA,NA,NA,NA,NA
501563,2013,1,NA,37,NA,54,NA,NA,NA,NA,NA
501563,2011,2,NA,5,NA,11,NA,NA,NA,NA,NA
501563,2010,3,NA,17,NA,27,NA,NA,NA,NA,NA
612434,2015,48,109,64,NA,63,NA,NA,NA,NA,NA
502162,2015,5,33,16,NA,34,NA,NA,NA,NA,NA
516684,2014,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
516684,2013,NA,26,17,NA,NA,NA,NA,NA,NA,NA
516684,2012,6,187,131,NA,17,NA,NA,NA,NA,NA
441368,2011,16,34,73,NA,53,NA,NA,NA,NA,NA
441368,2010,19,86,83,NA,11,NA,NA,NA,NA,NA
445001,2013,2,NA,5,NA,12,NA,NA,NA,NA,NA
445001,2012,22,5,78,NA,150,NA,NA,NA,NA,NA
