"playerID","mlbam_id","yearID","stint","teamID","lgID","W","L","G","GS","CG","SHO","SV","IPouts","H","ER","HR","BB","SO","BAOpp","ERA","IBB","WP","HBP","BK","BFP","GF","R","SH","SF","GIDP","FIP"
"gearrco01",518715,2012,1,"ATL","NL",0,1,22,0,0,0,0,60,17,4,1,5,20,0.233,1.8,0,2,2,0,80,7,4,0,0,NA,2.795
"gearrco01",518715,2013,1,"ATL","NL",2,1,37,0,0,0,1,93,30,13,2,16,23,0.268,3.77,2,3,4,0,133,12,13,1,0,NA,4.33832258064516
"harvema01",518774,2012,1,"NYN","NL",3,5,10,10,0,0,0,178,42,18,5,26,70,0.2,2.73,0,3,3,0,245,0,19,3,3,NA,3.29724719101124
"harvema01",518774,2013,1,"NYN","NL",9,5,26,26,1,1,0,535,135,45,7,31,191,0.209,2.27,1,2,4,0,690,0,46,5,4,NA,2.00500934579439
"hollagr01",518813,2013,1,"KCA","AL",2,1,68,0,0,0,47,201,40,9,3,18,103,0.17,1.21,1,2,0,0,255,61,11,1,1,NA,1.3614328358209
"hollagr01",518813,2014,1,"KCA","AL",1,3,65,0,0,0,46,187,37,10,3,20,90,0.17,1.44,0,9,0,0,240,60,13,1,1,2,1.83253475935829
"hollagr01",518813,2015,1,"KCA","AL",3,2,48,0,0,0,32,134,39,19,2,26,49,0.239,3.83,1,7,0,0,193,40,20,3,1,NA,3.26832835820896
"jonesna01",518858,2012,1,"CHA","AL",8,0,65,0,0,0,0,215,67,19,4,32,65,0.256,2.39,3,5,1,0,301,11,19,2,4,NA,3.38802325581395
"jonesna01",518858,2013,1,"CHA","AL",4,5,70,0,0,0,0,234,69,36,5,26,89,0.247,4.15,1,8,1,1,315,17,40,3,6,NA,2.63774358974359
"jonesna01",518858,2014,1,"CHA","AL",0,0,2,0,0,0,0,0,2,4,0,3,0,1,NA,0,0,0,0,5,0,4,0,0,0,Inf
"moorema02",519043,2012,1,"TBA","AL",11,11,31,31,0,0,0,532,158,75,18,81,175,0.238,3.81,5,8,7,1,759,0,85,3,4,NA,3.92958646616541
"moorema02",519043,2013,1,"TBA","AL",17,4,27,27,1,1,0,451,119,55,14,76,143,0.216,3.29,1,17,4,1,642,0,58,5,6,NA,3.95265631929047
"moorema02",519043,2014,1,"TBA","AL",0,2,2,2,0,0,0,30,10,3,1,5,6,0.256,2.7,0,0,0,0,44,0,3,0,0,1,4.732
"reynoma02",519186,2011,1,"COL","NL",1,2,73,0,0,0,0,152,48,23,10,18,50,0.255,4.09,5,5,0,2,211,9,24,1,4,NA,4.6828947368421
"reynoma02",519186,2012,1,"COL","NL",3,1,71,0,0,0,0,172,65,28,11,17,51,0.291,4.4,4,5,0,1,249,16,31,6,3,NA,4.6996511627907
"reynoma02",519186,2013,1,"ARI","NL",0,2,30,0,0,0,2,82,25,6,2,5,23,0.24,1.98,1,0,1,0,111,9,7,0,1,NA,2.97482926829268
"withrch01",519437,2013,1,"LAN","NL",3,0,26,0,0,0,1,104,20,10,5,13,43,0.165,2.6,0,2,0,0,134,4,10,0,0,NA,3.56723076923077
"withrch01",519437,2014,1,"LAN","NL",0,0,20,0,0,0,0,64,10,7,1,18,28,0.143,2.95,0,4,1,0,90,0,8,0,1,3,3.78825
"workmbr01",519443,2013,1,"BOS","AL",6,3,20,3,0,0,0,125,44,23,5,15,47,0.272,4.97,1,1,0,0,180,5,23,2,1,NA,3.432
"workmbr01",519443,2014,1,"BOS","AL",1,10,19,15,0,0,0,261,88,50,11,36,70,0.263,5.17,0,2,1,0,378,2,57,3,3,4,4.44234482758621
"zimmejo02",519455,2009,1,"WAS","NL",3,5,16,16,0,0,0,274,95,47,10,29,92,0.271,4.63,0,0,4,0,391,0,51,5,3,NA,3.58970072992701
"delarru01",523989,2011,1,"LAN","NL",4,5,13,10,0,0,0,182,54,25,6,31,60,0.244,3.71,3,3,0,0,254,2,26,2,0,NA,3.86565934065934
"colliti01",525768,2013,1,"KCA","AL",3,6,66,0,0,0,0,160,49,21,3,28,52,0.244,3.54,1,0,0,0,233,8,26,2,2,NA,3.40425
"colliti01",525768,2014,1,"KCA","AL",0,3,22,0,0,0,0,63,18,9,2,11,15,0.247,3.86,0,1,2,0,90,9,9,3,1,1,4.79866666666667
"perezma02",527048,2012,1,"TEX","AL",1,4,12,6,0,0,0,114,47,23,3,15,25,0.297,5.45,1,5,2,2,177,2,26,1,1,NA,4.14763157894737
"perezma02",527048,2013,1,"TEX","AL",10,6,20,20,1,0,0,373,129,50,15,37,84,0.267,3.62,0,9,3,2,529,0,55,2,3,NA,4.23030563002681
"perezma02",527048,2014,1,"TEX","AL",4,3,8,8,2,2,0,154,50,25,3,19,35,0.269,4.38,1,1,1,0,207,0,25,1,0,13,3.69693506493507
"vizcaar01",527055,2011,1,"ATL","NL",1,1,17,0,0,0,0,52,16,9,1,9,17,0.239,4.67,1,5,1,0,77,2,9,0,0,NA,3.54423076923077
"cisnejo01",542585,2013,1,"HOU","AL",2,2,28,0,0,0,0,131,49,20,5,22,41,0.283,4.12,5,1,1,2,198,11,23,0,2,NA,4.23883969465649
"cisnejo01",542585,2014,1,"HOU","AL",0,0,5,0,0,0,0,14,8,5,0,4,5,0.4,9.64,0,0,0,0,25,1,5,0,1,0,3.56057142857143
"crowaa01",543070,2013,1,"KCA","AL",7,5,57,0,0,0,1,144,49,18,6,22,44,0.271,3.38,3,5,2,0,210,14,19,2,3,NA,4.33966666666667
"crowaa01",543070,2014,1,"KCA","AL",6,1,67,0,0,0,3,177,52,27,10,24,34,0.24,4.12,1,2,0,0,244,20,32,2,1,7,5.40318644067797
"hudsoda01",543339,2010,1,"CHA","AL",1,1,3,3,0,0,0,47,17,11,1,11,14,0.293,6.32,0,2,0,0,71,0,11,1,1,NA,4.22793617021277
"hudsoda01",543339,2010,2,"ARI","NL",7,1,11,11,0,0,0,239,51,15,7,16,70,0.183,1.69,1,3,4,0,301,0,15,1,1,NA,3.21707531380753
"hudsoda01",543339,2011,1,"ARI","NL",16,12,33,33,3,0,0,666,217,86,17,50,169,0.255,3.49,1,4,8,1,921,0,98,6,6,NA,3.28175675675676
"hudsoda01",543339,2012,1,"ARI","NL",3,2,9,9,0,0,0,136,62,37,9,12,37,0.332,7.35,0,2,0,0,202,0,37,2,1,NA,4.83764705882353
"kellyca01",543391,2012,1,"SDN","NL",2,3,6,6,0,0,0,87,39,20,5,10,26,0.322,6.21,1,0,2,0,136,0,23,3,0,NA,4.78465517241379
"kohnmi01",543409,2010,1,"LAA","AL",2,0,24,0,0,0,1,64,17,5,0,16,20,0.227,2.11,1,0,0,0,95,8,5,4,0,NA,3.454
"kohnmi01",543409,2011,1,"LAA","AL",0,1,14,0,0,0,1,37,14,10,6,9,9,0.28,7.3,0,1,1,0,60,7,10,0,0,NA,10.3222972972973
"wielajo01",543921,2012,1,"SDN","NL",0,4,5,5,0,0,0,83,26,14,5,9,24,0.245,4.55,2,1,1,0,119,0,16,1,2,NA,4.79379518072289
"diazja01",545064,2014,1,"LAA","AL",0,0,5,0,0,0,0,17,4,2,0,3,8,0.2,3.18,0,0,0,0,24,2,2,0,1,0,1.89670588235294
"diazja01",545064,2015,1,"COL","NL",0,1,21,0,0,0,0,57,16,5,2,6,18,0.222,2.37,0,0,0,0,78,5,6,0,0,NA,3.55505263157895
"beachbr01",545404,2010,1,"ATL","NL",0,2,3,3,0,0,0,45,16,5,0,7,15,0.267,3,3,1,0,0,67,0,9,0,0,NA,2.479
"beachbr01",545404,2011,1,"ATL","NL",7,3,25,25,0,0,0,425,125,58,16,46,169,0.236,3.68,9,11,5,1,591,0,62,6,5,NA,3.18735294117647
"beachbr01",545404,2012,1,"ATL","NL",5,5,13,13,1,1,0,243,49,18,6,29,68,0.171,2,1,4,1,0,319,0,24,1,2,NA,3.49006172839506
"tazawju01",547749,2009,1,"BOS","AL",2,3,6,4,0,0,0,76,43,21,4,9,13,0.374,7.46,0,0,3,0,130,1,23,0,3,NA,5.54436842105263
"bonilli01",570810,2014,1,"TEX","AL",3,0,5,3,0,0,0,62,13,7,2,12,17,0.186,3.05,1,1,1,0,83,0,8,0,0,4,4.632
"corbipa01",571578,2012,1,"ARI","NL",6,8,22,17,0,0,1,321,117,54,14,25,86,0.28,4.54,2,1,4,0,454,3,56,2,5,NA,4.00154205607477
"corbipa01",571578,2013,1,"ARI","NL",14,8,32,32,3,0,0,625,189,79,19,54,178,0.24,3.41,1,13,9,0,860,0,81,8,1,NA,3.432
"hollama01",571786,2014,1,"PHI","NL",2,2,50,0,0,0,0,141,45,23,3,21,35,0.253,4.4,2,4,1,0,204,2,25,3,1,5,3.87668085106383
"hutchdr01",571800,2012,1,"TOR","AL",5,3,11,11,0,0,0,176,59,30,8,20,49,0.257,4.6,0,1,5,0,257,0,31,1,1,NA,4.47568181818182
"skaggty01",572140,2012,1,"ARI","NL",1,3,6,6,0,0,0,88,30,19,6,13,21,0.256,5.83,0,1,2,0,133,0,20,1,0,NA,5.85636363636364
"skaggty01",572140,2013,1,"ARI","NL",2,3,7,7,0,0,0,116,38,22,7,15,36,0.252,5.12,2,2,2,0,170,0,23,0,2,NA,4.85834482758621
"skaggty01",572140,2014,1,"LAA","AL",5,5,18,18,0,0,0,339,107,54,9,30,86,0.253,4.3,1,7,4,0,464,0,59,2,5,11,3.54792920353982
"smithbu03",572143,2013,1,"SDN","NL",1,3,10,7,0,0,0,109,39,26,9,21,46,0.269,6.44,1,0,0,0,167,3,26,1,0,NA,5.47001834862385
"edginjo01",572831,2013,1,"NYN","NL",1,1,34,0,0,0,1,86,26,12,2,12,20,0.243,3.77,3,0,2,0,122,5,12,1,0,NA,4.02474418604651
"edginjo01",572831,2014,1,"NYN","NL",1,0,47,0,0,0,0,82,19,4,2,6,28,0.196,1.32,0,2,0,0,104,5,6,0,1,3,2.6929756097561
"cumptbr01",592238,2013,1,"PIT","NL",2,1,6,5,0,0,0,92,26,7,1,5,22,0.226,2.05,0,1,1,0,124,0,8,2,1,NA,2.62408695652174
"cumptbr01",592238,2014,1,"PIT","NL",3,4,16,10,0,0,0,210,82,38,2,18,46,0.295,4.89,2,2,6,0,309,4,41,3,4,8,3.21771428571429
"sadleca02",594987,2014,1,"PIT","NL",0,1,6,0,0,0,0,31,12,9,0,5,7,0.293,7.84,0,1,1,0,49,2,9,0,2,0,3.51909677419355
"sadleca02",594987,2015,1,"PIT","NL",1,0,1,1,0,0,0,15,4,2,1,1,5,0.222,3.6,0,0,0,0,19,0,2,0,0,NA,4.334
"whitlch01",595032,2014,1,"NYA","AL",4,3,24,12,0,0,0,227,94,44,10,18,60,0.308,5.23,0,2,4,0,330,3,44,1,2,5,4.13640528634361
"whitlch01",595032,2015,1,"NYA","AL",1,2,4,4,0,0,0,58,20,9,3,5,16,0.26,4.19,0,2,2,0,84,0,9,0,0,NA,4.58227586206897
"cappsca01",605169,2014,1,"MIA","NL",0,0,17,0,0,0,0,61,19,9,1,5,25,0.244,3.98,0,2,2,0,86,5,9,0,1,2,2.34511475409836
"cappsca01",605169,2015,1,"MIA","NL",1,0,30,0,0,0,0,93,18,4,2,7,58,0.168,1.16,0,2,2,0,118,8,5,1,1,NA,1.10174193548387
"fernajo02",605228,2013,1,"MIA","NL",12,6,28,28,0,0,0,518,111,42,10,58,187,0.182,2.19,5,3,5,1,681,0,47,3,4,NA,2.72946718146718
"fernajo02",605228,2014,1,"MIA","NL",4,2,8,8,0,0,0,155,36,14,4,13,70,0.188,2.44,1,2,0,1,205,0,19,0,0,2,2.18361290322581
"simmosh01",623406,2014,1,"ATL","NL",1,2,26,0,0,0,1,65,15,7,1,11,23,0.197,2.91,1,1,0,0,89,6,8,1,1,3,3.132
